,shapefile,Jdmax,Ddmax,Dprojcirc,projarea,mass,vDJ,vDD,vDproj
875,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-206-0.5-simultaneous-ciEo2YUe.agg,0.020523931164800033,0.02001443479092028,0.020048627744011147,0.00011164800000000001,6.0337051904000014e-05,2.5937522344189743,2.5970853560134555,2.5484381914449417
876,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-150-0.5-simultaneous-xjlQ3ibV.agg,0.01575452956926735,0.015258099488468412,0.015188086921281303,7.926880000000002e-05,3.677559731200001e-05,2.632400383667132,2.623100465906983,2.5592892213667664
877,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-16-0.5-simultaneous-HZwKxopZ.agg,0.005553329302699052,0.0055133293026990516,0.005471233864495285,7.452800000000001e-06,2.1988689920000004e-06,1.9226970973435287,1.9121359517586414,1.9022273661154243
878,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-153-0.5-simultaneous-SR6bKuf0.agg,0.01627160678842334,0.015605998846597422,0.015543075628716475,6.836960000000001e-05,4.203305625600001e-05,2.800907634315747,2.7922868459804673,2.704751114302548
879,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-86-0.5-simultaneous-QZ9RwybA.agg,0.013747632910170888,0.013707632910170887,0.013548904014716468,4.975040000000001e-05,2.2699623168000008e-05,2.4427463187316274,2.420584335682927,2.415071958613748
880,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-1-0.5-simultaneous-BAdUivAq.agg,0.0007685904482768298,0.0007133021800050804,0.0006903134943099598,2.5440000000000005e-07,2.9780992000000008e-08,0.927246604418664,0.9076348362406654,0.864446181728558
881,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-9-0.5-simultaneous-GHIdHgOw.agg,0.0044742430246010635,0.004431342911578837,0.004430620724006965,5.5088000000000005e-06,2.0545367040000006e-06,2.246795353487226,2.246532737794957,2.231062540021021
882,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-21-0.5-simultaneous-do9mEFTU.agg,0.007992358140828418,0.007952358140828418,0.007950748392447091,1.5145600000000003e-05,4.848028928000002e-06,2.05031457849196,2.0500089592062833,2.0424486502868904
883,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-13-0.5-simultaneous-PdQvzrGL.agg,0.005476608132913984,0.005266042157066349,0.005288463564091385,8.569600000000002e-06,2.739968512000001e-06,2.185554288010877,2.1922622464000785,2.1311222644005676
884,/work/shape_files_jussi/simultaneous-0.5/dendrite-650e-6-167-0.5-simultaneous-p1glPOx4.agg,0.015832342597705013,0.01571872768388078,0.013379781771518464,7.42704e-05,3.9653918464000006e-05,3.0274292469174084,2.675491998320955,2.6607813663646387
