,shapefile,Jdmax,Ddmax,Dprojcirc,projarea,mass,vDJ,vDD,vDproj
62,/work/shape_files_jussi/needle-350e-6/needle-350e-6-10-cvuqqsIi.agg,0.0013891004283348271,0.0013891004283348271,0.0013682105101189659,3.4880000000000005e-07,3.159833600000001e-08,0.7171896405198307,0.7134910703784887,0.7134910703784887
63,/work/shape_files_jussi/needle-350e-6/needle-350e-6-1779-RBgaEtgF.agg,0.0173989884763454,0.0173989884763454,0.017338992934670328,3.4388800000000005e-05,5.288588288000001e-06,1.341751350799455,1.3396382095439217,1.3396382095439217
64,/work/shape_files_jussi/needle-350e-6/needle-350e-6-2276-WV5aGuPI.agg,0.018232717844578195,0.018232717844578195,0.018228711388458864,4.688160000000001e-05,6.631429632000001e-06,1.3632110060290956,1.3630739280429998,1.3630739280429998
65,/work/shape_files_jussi/needle-350e-6/needle-350e-6-637-oiAh2TXY.agg,0.007798769133651798,0.007798769133651798,0.007781413753297019,1.4419200000000002e-05,1.8106022400000006e-06,1.3503922159020492,1.3490762350490961,1.3490762350490961
66,/work/shape_files_jussi/needle-350e-6/needle-350e-6-841-uqKqvGWo.agg,0.011483971438487646,0.011483971438487646,0.011483971438487646,1.7723200000000003e-05,2.3806620160000006e-06,1.2506817270436674,1.2506817270436674,1.2506817270436674
67,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3575-xNkEbngi.agg,0.019081970548137844,0.019081970548137844,0.018730296313726594,6.277120000000001e-05,1.0495982336000003e-05,1.5947772968335108,1.5811567761632168,1.5811567761632168
68,/work/shape_files_jussi/needle-350e-6/needle-350e-6-2059-gyiI2JQx.agg,0.015586045040355812,0.015586045040355812,0.015495503588090799,4.3177600000000005e-05,5.7936340480000014e-06,1.3949868134638554,1.3912951760958556,1.3912951760958556
69,/work/shape_files_jussi/needle-350e-6/needle-350e-6-2232-NnIUAC2k.agg,0.01651428472565494,0.01651428472565494,0.01587604439254391,4.1873600000000005e-05,6.178852352000002e-06,1.4408696459157975,1.4151952445176506,1.4151952445176506
70,/work/shape_files_jussi/needle-350e-6/needle-350e-6-2739-gnr2qdaq.agg,0.017080936742462343,0.017080936742462343,0.01699897808503807,5.200480000000001e-05,7.452927744000003e-06,1.4579368408432818,1.454731814000623,1.454731814000623
71,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3650-ITsTCNPX.agg,0.02084786799651226,0.02084786799651226,0.020161887939151798,6.318400000000001e-05,9.830072320000002e-06,1.485400599915601,1.462654464459879,1.462654464459879
72,/work/shape_files_jussi/needle-350e-6/needle-350e-6-560-q9cGRz3R.agg,0.009939416481866529,0.009939416481866529,0.009727815787729535,1.3190400000000002e-05,1.6490344960000004e-06,1.1911832273641467,1.1799479096243184,1.1799479096243184
73,/work/shape_files_jussi/needle-350e-6/needle-350e-6-583-yA1kp4uC.agg,0.00816049018135553,0.00816049018135553,0.007957801004211198,1.2112000000000002e-05,1.6690839040000005e-06,1.3415696829263903,1.3268636019158504,1.3268636019158504
74,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3690-8g2gXpy8.agg,0.020175470254742516,0.020175470254742516,0.02012958022413781,6.765600000000002e-05,1.0371699456000002e-05,1.5021544628301917,1.50057753461807,1.50057753461807
75,/work/shape_files_jussi/needle-350e-6/needle-350e-6-8-Ya8yMUj7.agg,0.001296148139681572,0.001296148139681572,0.0012955307792561319,2.2240000000000003e-07,2.1046016000000004e-08,0.6476828886815006,0.6475803441436416,0.6475803441436416
76,/work/shape_files_jussi/needle-350e-6/needle-350e-6-2167-I9bDZAII.agg,0.01379095355658919,0.01379095355658919,0.013264898248708792,3.838560000000001e-05,5.798499840000002e-06,1.5465829357727041,1.5195189506634577,1.5195189506634577
77,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3480-wm8DG4cf.agg,0.023021867865140745,0.023021867865140745,0.022920314133972948,6.338400000000002e-05,9.866888192000003e-06,1.4016411690988988,1.3987792384198607,1.3987792384198607
78,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3610-GKT9l6zi.agg,0.018486319265878754,0.018486319265878754,0.01848199123471278,5.438880000000001e-05,9.943392512000002e-06,1.6198999821110214,1.6197251122091991,1.6197251122091991
79,/work/shape_files_jussi/needle-350e-6/needle-350e-6-404-fQVE7tNM.agg,0.006990965598542165,0.006990965598542165,0.006977487297356682,9.400000000000001e-06,1.0582804480000003e-06,1.1793137052191787,1.1783340234998188,1.1783340234998188
80,/work/shape_files_jussi/needle-350e-6/needle-350e-6-3505-M9ElM7I2.agg,0.022896427668961813,0.022896427668961813,0.0220069080063511,5.531840000000001e-05,9.204143872000004e-06,1.4270960575048823,1.4012031217384484,1.4012031217384484
81,/work/shape_files_jussi/needle-350e-6/needle-350e-6-5-3Z8xyBM4.agg,0.0012006664815842909,0.0012006664815842909,0.0012000000000000001,1.5680000000000003e-07,9.790208000000002e-09,0.4440670333690887,0.4439915435846237,0.4439915435846237
82,/work/shape_files_jussi/needle-350e-6/needle-350e-6-623-XyUjm9A2.agg,0.009357350052231669,0.009357350052231669,0.009042477536604667,1.2643200000000003e-05,1.7165107200000006e-06,1.2730494606917078,1.2540065245865355,1.2540065245865355
83,/work/shape_files_jussi/needle-350e-6/needle-350e-6-80-zqgJrR80.agg,0.002971329668683702,0.002971329668683702,0.0029732137494637013,1.5232000000000003e-06,2.1333273600000004e-07,1.1224897977179782,1.1227737695596356,1.1227737695596356
84,/work/shape_files_jussi/needle-350e-6/needle-350e-6-581-X94I7MGV.agg,0.008939709167528887,0.008939709167528887,0.008864091437239723,1.4187200000000002e-05,1.8289515520000004e-06,1.2884646587315192,1.2836587403379602,1.2836587403379602
85,/work/shape_files_jussi/needle-350e-6/needle-350e-6-1146-34QmeF71.agg,0.010363628708131144,0.010363628708131144,0.010961678282699942,2.3080000000000003e-05,3.043464960000001e-06,1.3598310799558107,1.3942999641893927,1.3942999641893927
86,/work/shape_files_jussi/needle-350e-6/needle-350e-6-424-4Xlw1Pky.agg,0.007922120928135344,0.007922120928135344,0.007665507158694721,9.795200000000002e-06,1.3263093760000005e-06,1.2718926850259678,1.2537710865756986,1.2537710865756986
