,shapefile,Jdmax,Ddmax,Dprojcirc,projarea,mass,vDJ,vDD,vDproj
345,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1376-YQTo9BzO.agg,0.022018501311397196,0.022018501311397196,0.021895935695923116,6.011680000000001e-05,9.930612480000002e-06,1.7132670807357235,1.7126560784518567,1.7126560784518567
346,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1459-wp8p8LQd.agg,0.020411330186932947,0.020411330186932947,0.0201357409416741,6.326720000000002e-05,9.852408064000003e-06,1.6791349306372596,1.676878285236652,1.676878285236652
347,/work/shape_files_jussi/needle-650e-6/needle-650e-6-171-AhDxoev6.agg,0.006416229422332091,0.006416229422332091,0.006214673896135993,7.5280000000000014e-06,1.0744606720000003e-06,1.7541378495371607,1.7581769247420673,1.7581769247420673
348,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1644-i2tBuZqn.agg,0.022202089991710243,0.022202089991710243,0.021134124065122738,7.078880000000002e-05,1.1226144256000004e-05,1.6855721721689048,1.6793987438133395,1.6793987438133395
349,/work/shape_files_jussi/needle-650e-6/needle-650e-6-245-Xtakxd74.agg,0.009283275284079429,0.009283275284079429,0.008806368618097239,1.2452800000000002e-05,1.8671157760000006e-06,1.8231314888441807,1.821154405365495,1.821154405365495
350,/work/shape_files_jussi/needle-650e-6/needle-650e-6-286-6rsBSt61.agg,0.00977678883887752,0.00977678883887752,0.009552968125143097,1.3646400000000002e-05,1.8396211200000003e-06,1.7279109696259805,1.7269017025462023,1.7269017025462023
351,/work/shape_files_jussi/needle-650e-6/needle-650e-6-199-cokFsaP1.agg,0.0073483603613323165,0.0073483603613323165,0.007435795663496463,8.896000000000001e-06,1.1359572480000004e-06,1.672466441448202,1.671385067483107,1.671385067483107
352,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1909-ypbeDWWR.agg,0.020121590394399744,0.020121590394399744,0.02047939019431753,7.71136e-05,1.2921784832000003e-05,1.7332108998420948,1.7358530935543308,1.7358530935543308
353,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1294-qYch5xVw.agg,0.019520040983563535,0.019520040983563535,0.02041437170879769,6.000480000000001e-05,9.082499072000002e-06,1.6555184667553815,1.663601823490763,1.663601823490763
354,/work/shape_files_jussi/needle-650e-6/needle-650e-6-69-nKXyx5au.agg,0.004784140466165265,0.004784140466165265,0.004548056903383952,3.2096000000000006e-06,4.710438400000002e-07,1.7302830933174604,1.739558936072114,1.739558936072114
355,/work/shape_files_jussi/needle-650e-6/needle-650e-6-585-Bm7ShzOR.agg,0.013954210834009927,0.013954210834009927,0.01367040599250805,2.4972800000000003e-05,4.0391349760000015e-06,1.8070780972936433,1.8008528251146396,1.8008528251146396
356,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1582-3YDTugGS.agg,0.022116021342004535,0.022116021342004535,0.022066445114698473,6.783040000000001e-05,1.0445389824000002e-05,1.6573091177192356,1.6570382405178004,1.6570382405178004
357,/work/shape_files_jussi/needle-650e-6/needle-650e-6-1712-F6pkRXGL.agg,0.023246333044159895,0.023246333044159895,0.022885104325739924,7.076000000000001e-05,1.1549221120000003e-05,1.6991741174866317,1.6978089874522724,1.6978089874522724
358,/work/shape_files_jussi/needle-650e-6/needle-650e-6-110-4WP4CEU5.agg,0.006289546883520307,0.006289546883520307,0.006238600438101884,6.395200000000001e-06,9.201036800000002e-07,1.762183395510985,1.7632254342256355,1.7632254342256355
359,/work/shape_files_jussi/needle-650e-6/needle-650e-6-801-CPyC5npW.agg,0.01581862193745081,0.01581862193745081,0.01550883606129588,3.5875200000000005e-05,5.443003904000002e-06,1.7225583358675676,1.716863582795933,1.716863582795933
360,/work/shape_files_jussi/needle-650e-6/needle-650e-6-215-6qHTq3o3.agg,0.00835540543600369,0.00835540543600369,0.008355083011184854,1.0673600000000002e-05,1.4606169600000006e-06,1.7410569000475533,1.741058132076566,1.741058132076566
