,shapefile,Jdmax,Ddmax,Dprojcirc,projarea,mass,vDJ,vDD,vDproj
222,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-919-0.2-subsequent-KotPLMCg.agg,0.02419814256947286,0.023693036951813504,0.022821218197107713,0.00013142880000000003,2.830683289600001e-05,1.6110596932840446,1.5648765752008542,1.5394914361832526
223,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-662-0.2-subsequent-h8Egqata.agg,0.02195281737287147,0.021580472654694104,0.02156621323567589,9.673440000000001e-05,2.0006788352000005e-05,1.4951468170640707,1.4943726974535507,1.4744781084568046
224,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-252-0.2-subsequent-0kQ1gzFe.agg,0.014837398178192728,0.014672368588608998,0.01431497118404365,4.3200000000000007e-05,7.959908096000002e-06,1.488128103568246,1.4605534933248465,1.4482087395216974
225,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-103-0.2-subsequent-BKXeuB19.agg,0.008803199731286418,0.008617284955251277,0.008303158453043958,1.8132800000000004e-05,3.7107819520000007e-06,1.6801332735547279,1.6352959589464262,1.610054276794212
226,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-258-0.2-subsequent-8ARb4aBk.agg,0.014447466983962954,0.014088917630535004,0.014010967132928405,4.500320000000001e-05,9.049142016000003e-06,1.600515985312881,1.5937513258619527,1.563452020913332
227,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-117-0.2-subsequent-5dDCf1Mi.agg,0.008596525424305225,0.008576432824898707,0.008576078948739843,1.9166400000000003e-05,3.324508416000001e-06,1.5338321592692326,1.5337862263878415,1.5311835289463227
228,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-1-0.2-subsequent-4FPjxijE.agg,0.0006912331262946311,0.0006523802572120037,0.0006462197768561405,2.1920000000000003e-07,2.4856576000000006e-08,0.8756172421064162,0.8702407752151153,0.8381512238924912
229,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-185-0.2-subsequent-SlVS94Dn.agg,0.011256517238999527,0.010859539585083709,0.010683220488223576,3.39056e-05,6.473437952000002e-06,1.7241543999808355,1.7032508736646765,1.6582544197326732
230,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-496-0.2-subsequent-qSvG0OWr.agg,0.024011377346454674,0.023911704247083686,0.023512534756607664,7.942080000000001e-05,1.7133626112000005e-05,1.3348158402352457,1.3173114465299725,1.3130218799134052
231,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-1-0.2-subsequent-gZJLYHG3.agg,0.0006960487786742692,0.0006560487786742692,0.0006251449779821943,1.8880000000000002e-07,1.6180224000000005e-08,0.6773826854510225,0.656729161036529,0.6322352168053862
232,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-792-0.2-subsequent-OgONElcc.agg,0.02633764634947064,0.026295855186701952,0.02595955580884154,0.0001279824,2.5507478272000005e-05,1.3955298744064937,1.3816407919964913,1.3799371111054872
233,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-2-0.2-subsequent-Sl2fqk0V.agg,0.0005425621901886476,0.00047665501151251944,0.0004692272607407015,1.3600000000000003e-07,1.1842048000000003e-08,0.6886418372010504,0.6818110111568887,0.6279520933900412
234,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-658-0.2-subsequent-0TukBuAI.agg,0.01823025247831803,0.017346077366367302,0.01773581248358875,0.00010189440000000001,1.9811218688000004e-05,1.7258071777713733,1.7561503270386674,1.6889831709946617
235,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-317-0.2-subsequent-gnMKW2Id.agg,0.019449371163220618,0.019403257458478464,0.0193777700135133,5.574080000000001e-05,1.0515504128000003e-05,1.3039718041389554,1.30264398072338,1.3002493255451648
236,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-401-0.2-subsequent-Y2ZYRK5C.agg,0.016601400906928136,0.016561400906928134,0.0159718886008511,6.150400000000001e-05,1.2585107200000003e-05,1.6239427277681862,1.5788108603748352,1.5758506144971032
237,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-23-0.2-subsequent-n5bRt4Eg.agg,0.00537645634756469,0.005335616178099771,0.005309613921934438,6.144000000000001e-06,9.898076160000003e-07,1.278242684263996,1.273823593958712,1.2669562485493926
238,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-1-0.2-subsequent-dZyQlRNR.agg,0.0005512367910161322,0.0004931531202375182,0.0004948488115176067,1.5520000000000001e-07,1.4831872000000006e-08,0.7654601379570831,0.7671400052432681,0.7144440881358557
239,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-240-0.2-subsequent-b2ljcdzV.agg,0.012619386634142447,0.012545086687623965,0.012301089382652255,3.416800000000001e-05,6.252015104000002e-06,1.5233352831568807,1.5011598186921218,1.4945537004885583
240,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-896-0.2-subsequent-M8lXjF4f.agg,0.021139479299687,0.020756647128088872,0.02006888138387389,0.00011655840000000002,2.3609233152000006e-05,1.6656536914939695,1.6223399847715734,1.5993291223859631
241,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-119-0.2-subsequent-H4LrI01E.agg,0.010528426273819854,0.010478320476106848,0.010318216900220696,2.4539200000000004e-05,4.711259136000001e-06,1.5641653615943105,1.5465427325199514,1.5411220621975745
242,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-2-0.2-subsequent-h4cVAgUo.agg,0.0011294211809409192,0.001103449137930698,0.0010590561835898981,5.056000000000001e-07,7.163852800000002e-08,1.127988791164402,1.0974044496549462,1.0804390069329888
243,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-115-0.2-subsequent-R6arnVL1.agg,0.010069160634027774,0.009947381565014988,0.009999863579609752,2.2920000000000004e-05,4.213951744000001e-06,1.5221098137178912,1.5279870971281244,1.5144299315424972
244,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-4-0.2-subsequent-07wDatwa.agg,0.0009491707510049749,0.0008818163074019442,0.0008554965693474694,3.6480000000000004e-07,4.777856000000001e-08,1.0470822611067259,1.0262986281716528,0.9774813696853875
