,shapefile,Jdmax,Ddmax,Dprojcirc,projarea,mass,vDJ,vDD,vDproj
1207,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-229-0.2-subsequent-KKGl99qE.agg,0.013364399125458662,0.01305624754667282,0.013053113538698388,4.072480000000001e-05,8.001120768000003e-06,1.9745603138867192,1.974479852492006,1.9666819414461587
1208,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-781-0.2-subsequent-nzMdNTBn.agg,0.020448466730855475,0.02030385185131137,0.020320015903687375,0.00012119360000000002,2.4527871232000007e-05,1.8932889896297338,1.8933747087425368,1.8926225940857424
1209,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-899-0.2-subsequent-hjsOeXRA.agg,0.02389389922600357,0.023827144184731835,0.022560904560220033,0.00012768000000000002,2.641591577600001e-05,1.9051412731273218,1.9029344897117555,1.9028521468319983
1210,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-914-0.2-subsequent-E0e1yKCQ.agg,0.02778718079077655,0.027701898851883785,0.027662335403938695,0.00013503680000000003,2.862041267200001e-05,1.9251766558545929,1.925198837594458,1.9252479742823532
1211,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-134-0.2-subsequent-WdyEEXxr.agg,0.014477174238749078,0.01443717423874908,0.014372974639927535,3.2012800000000006e-05,6.125328640000002e-06,1.9216257033075577,1.9202245964430025,1.9193581034661764
1212,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-524-0.2-subsequent-2GL19Ghl.agg,0.021238077810139627,0.021197773467984796,0.021032736388782135,9.033280000000002e-05,1.7431201536000006e-05,1.8476188597457017,1.846859241716044,1.8466794727512919
1213,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-515-0.2-subsequent-A2M7WcH1.agg,0.0193817662700321,0.019128115432524972,0.018926383701066616,9.178560000000002e-05,1.7551204864000006e-05,1.8535300898676386,1.8518406323501235,1.8498377410055804
1214,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-634-0.2-subsequent-NZajaENj.agg,0.020090545287378494,0.01999875996155762,0.019998599950996572,9.575360000000002e-05,2.2088878336000004e-05,2.016347170383184,2.0163464753587856,2.015954291505413
1215,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-138-0.2-subsequent-3YuxmYY6.agg,0.009206985089001082,0.009132009636438194,0.008717522583853742,2.6723200000000005e-05,4.903780352000001e-06,2.0118964759529234,2.0069634307956323,2.0059222879824268
1216,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-228-0.2-subsequent-xqlScsUJ.agg,0.012859110733588348,0.012819110733588348,0.012814054783713079,4.423040000000001e-05,8.450825472000003e-06,1.9579359460345045,1.957805727102587,1.9567769373862909
1217,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-1-0.2-subsequent-PWCfFG4M.agg,0.0017875985845272298,0.001722324011328879,0.0015841963276485489,1.0752e-06,1.4257356800000004e-07,1.3900499450961772,1.4128902748513583,1.422875747249833
1218,/work/shape_files_jussi/subsequent-0.2/dendrite-650e-6-901-0.2-subsequent-CF30PGfS.agg,0.025494173818703312,0.024301078165381886,0.022996695414776447,0.0001364384,2.935960268800001e-05,1.941233754585723,1.9397770778757641,1.9393244153603637
